state,date,qty_cases,qty_new_cases,cumm_qty_new_cases_14d,category
AM,2020-10-26,137457,274,3785,prediction
AM,2020-10-27,137731,274,3792,prediction
AM,2020-10-28,138006,275,3800,prediction
AM,2020-10-29,138282,276,3808,prediction
AM,2020-10-30,138558,276,3816,prediction
AM,2020-10-31,138835,277,3824,prediction
AM,2020-11-01,139112,277,3831,prediction
AP,2020-03-20,1,1,1,real
AP,2020-03-21,1,0,1,real
AP,2020-03-22,1,0,1,real
AP,2020-03-23,1,0,1,real
AP,2020-03-24,1,0,1,real
AP,2020-03-25,2,1,2,real
AP,2020-03-26,2,0,2,real
AP,2020-03-27,3,1,3,real
AP,2020-03-28,4,1,4,real
AP,2020-03-29,4,0,4,real
AP,2020-03-30,8,4,8,real
AP,2020-03-31,10,2,10,real
AP,2020-04-01,11,1,11,real
AP,2020-04-02,12,1,12,real
AP,2020-04-03,19,7,18,real
AP,2020-04-04,29,10,28,real
AP,2020-04-05,32,3,31,real
AP,2020-04-06,39,7,38,real
AP,2020-04-07,48,9,47,real
AP,2020-04-08,107,59,105,real
AP,2020-04-09,110,3,108,real
AP,2020-04-10,166,56,163,real
AP,2020-04-11,193,27,189,real
AP,2020-04-12,237,44,233,real
AP,2020-04-13,244,7,236,real
AP,2020-04-14,308,64,298,real
AP,2020-04-15,340,32,329,real
AP,2020-04-16,362,22,350,real
AP,2020-04-17,375,13,356,real
AP,2020-04-18,400,25,371,real
AP,2020-04-19,416,16,384,real
AP,2020-04-20,435,19,396,real
AP,2020-04-21,466,31,418,real
AP,2020-04-22,492,26,385,real
AP,2020-04-23,555,63,445,real
AP,2020-04-24,648,93,482,real
AP,2020-04-25,689,41,496,real
AP,2020-04-26,821,132,584,real
AP,2020-04-27,842,21,598,real
AP,2020-04-28,918,76,610,real
AP,2020-04-29,1016,98,676,real
AP,2020-04-30,1080,64,718,real
AP,2020-05-01,1121,41,746,real
AP,2020-05-02,1187,66,787,real
AP,2020-05-03,1482,295,1066,real
AP,2020-05-04,1733,251,1298,real
AP,2020-05-05,1931,198,1465,real
AP,2020-05-06,2046,115,1554,real
AP,2020-05-07,2199,153,1644,real
AP,2020-05-08,2322,123,1674,real
AP,2020-05-09,2493,171,1804,real
AP,2020-05-10,2613,120,1792,real
AP,2020-05-11,2671,58,1829,real
AP,2020-05-12,2910,239,1992,real
AP,2020-05-13,3005,95,1989,real
AP,2020-05-14,3428,423,2348,real
AP,2020-05-15,3630,202,2509,real
AP,2020-05-16,3834,204,2647,real
AP,2020-05-17,3952,118,2470,real
AP,2020-05-18,4023,71,2290,real
AP,2020-05-19,4310,287,2379,real
AP,2020-05-20,4549,239,2503,real
AP,2020-05-21,4549,0,2350,real
AP,2020-05-22,5655,1106,3333,real
AP,2020-05-23,5655,0,3162,real
AP,2020-05-24,6353,698,3740,real
AP,2020-05-25,6584,231,3913,real
AP,2020-05-26,6967,383,4057,real
AP,2020-05-27,7619,652,4614,real
AP,2020-05-28,8152,533,4724,real
AP,2020-05-29,8469,317,4839,real
AP,2020-05-30,9313,844,5479,real
AP,2020-05-31,9602,289,5650,real
AP,2020-06-01,9890,288,5867,real
AP,2020-06-02,10511,621,6201,real
AP,2020-06-03,10511,0,5962,real
AP,2020-06-04,11551,1040,7002,real
AP,2020-06-05,12327,776,6672,real
AP,2020-06-06,12327,0,6672,real
AP,2020-06-07,13045,718,6692,real
AP,2020-06-08,13294,249,6710,real
AP,2020-06-09,13771,477,6804,real
AP,2020-06-10,14623,852,7004,real
AP,2020-06-11,15166,543,7014,real
AP,2020-06-12,15683,517,7214,real
AP,2020-06-13,15683,0,6370,real
AP,2020-06-14,16512,829,6910,real
AP,2020-06-15,16813,301,6923,real
AP,2020-06-16,18024,1211,7513,real
AP,2020-06-17,18618,594,8107,real
AP,2020-06-18,19387,769,7836,real
AP,2020-06-19,19922,535,7595,real
AP,2020-06-20,21574,1652,9247,real
AP,2020-06-21,21840,266,8795,real
AP,2020-06-22,24682,2842,11388,real
AP,2020-06-23,26437,1755,12666,real
AP,2020-06-24,26919,482,12296,real
AP,2020-06-25,27415,496,12249,real
AP,2020-06-26,27662,247,11979,real
AP,2020-06-27,27901,239,12218,real
AP,2020-06-28,27985,84,11473,real
AP,2020-06-29,28253,268,11440,real
AP,2020-06-30,28492,239,10468,real
AP,2020-07-01,28927,435,10309,real
AP,2020-07-02,29153,226,9766,real
AP,2020-07-03,29574,421,9652,real
AP,2020-07-04,29809,235,8235,real
AP,2020-07-05,29883,74,8043,real
AP,2020-07-06,30004,121,5322,real
AP,2020-07-07,30294,290,3857,real
AP,2020-07-08,30524,230,3605,real
AP,2020-07-09,30763,239,3348,real
AP,2020-07-10,31080,317,3418,real
AP,2020-07-11,30763,-317,2862,real
AP,2020-07-12,31364,601,3379,real
AP,2020-07-13,31552,188,3299,real
AP,2020-07-14,31552,0,3060,real
AP,2020-07-15,32408,856,3481,real
AP,2020-07-16,33004,596,3851,real
AP,2020-07-17,33436,432,3862,real
AP,2020-07-18,33585,149,3776,real
AP,2020-07-19,33585,0,3702,real
AP,2020-07-20,34145,560,4141,real
AP,2020-07-21,34405,260,4111,real
AP,2020-07-22,34660,255,4136,real
AP,2020-07-23,34838,178,4075,real
AP,2020-07-24,35026,188,3946,real
AP,2020-07-25,35026,0,4263,real
AP,2020-07-26,35220,194,3856,real
AP,2020-07-27,35364,144,3812,real
AP,2020-07-28,35697,333,4145,real
AP,2020-07-29,35973,276,3565,real
AP,2020-07-30,36272,299,3268,real
AP,2020-07-31,36468,196,3032,real
AP,2020-08-01,36468,0,2883,real
AP,2020-08-02,36639,171,3054,real
AP,2020-08-03,36639,0,2494,real
AP,2020-08-04,36999,360,2594,real
AP,2020-08-05,37318,319,2658,real
AP,2020-08-06,37318,0,2480,real
AP,2020-08-07,37964,646,2938,real
AP,2020-08-08,38139,175,3113,real
AP,2020-08-09,38139,0,2919,real
AP,2020-08-10,38399,260,3035,real
AP,2020-08-11,38636,237,2939,real
AP,2020-08-12,38801,165,2828,real
AP,2020-08-13,39015,214,2743,real
AP,2020-08-14,39244,229,2776,real
AP,2020-08-15,39431,187,2963,real
AP,2020-08-16,39518,87,2879,real
AP,2020-08-17,39703,185,3064,real
AP,2020-08-18,39957,254,2958,real
AP,2020-08-19,40211,254,2893,real
AP,2020-08-20,40603,392,3285,real
AP,2020-08-21,40875,272,2911,real
AP,2020-08-22,41031,156,2892,real
AP,2020-08-23,41120,89,2981,real
AP,2020-08-24,41254,134,2855,real
AP,2020-08-25,41553,299,2917,real
AP,2020-08-26,41981,428,3180,real
AP,2020-08-27,42285,304,3270,real
AP,2020-08-28,42625,340,3381,real
AP,2020-08-29,42771,146,3340,real
AP,2020-08-30,42892,121,3374,real
AP,2020-08-31,43193,301,3490,real
AP,2020-09-01,43514,321,3557,real
AP,2020-09-02,43800,286,3589,real
AP,2020-09-03,43800,0,3197,real
AP,2020-09-04,43800,0,2925,real
AP,2020-09-05,43800,0,2769,real
AP,2020-09-06,43800,0,2680,real
AP,2020-09-07,44863,1063,3609,real
AP,2020-09-08,44999,136,3446,real
AP,2020-09-09,45251,252,3270,real
AP,2020-09-10,45529,278,3244,real
AP,2020-09-11,45665,136,3040,real
AP,2020-09-12,45756,91,2985,prediction
AP,2020-09-13,45847,91,2955,prediction
AP,2020-09-14,45938,91,2745,prediction
AP,2020-09-15,46029,91,2515,prediction
AP,2020-09-16,46121,92,2321,prediction
AP,2020-09-17,46213,92,2413,prediction
AP,2020-09-18,46305,92,2505,prediction
AP,2020-09-19,46397,92,2597,prediction
AP,2020-09-20,46489,92,2689,prediction
AP,2020-09-21,46581,92,1718,prediction
AP,2020-09-22,46674,93,1675,prediction
AP,2020-09-23,46767,93,1516,prediction
AP,2020-09-24,46860,93,1331,prediction
AP,2020-09-25,46953,93,1288,prediction
AP,2020-09-26,47046,93,1290,prediction
AP,2020-09-27,47140,94,1293,prediction
AP,2020-09-28,47234,94,1296,prediction
AP,2020-09-29,47328,94,1299,prediction
AP,2020-09-30,47422,94,1301,prediction
AP,2020-10-01,47516,94,1303,prediction
AP,2020-10-02,47611,95,1306,prediction
AP,2020-10-03,47706,95,1309,prediction
AP,2020-10-04,47801,95,1312,prediction
AP,2020-10-05,47896,95,1315,prediction
AP,2020-10-06,47991,95,1317,prediction
AP,2020-10-07,48086,95,1319,prediction
AP,2020-10-08,48182,96,1322,prediction
AP,2020-10-09,48278,96,1325,prediction
AP,2020-10-10,48374,96,1328,prediction
AP,2020-10-11,48470,96,1330,prediction
AP,2020-10-12,48566,96,1332,prediction
AP,2020-10-13,48663,97,1335,prediction
AP,2020-10-14,48760,97,1338,prediction
AP,2020-10-15,48857,97,1341,prediction
AP,2020-10-16,48954,97,1343,prediction
AP,2020-10-17,49051,97,1345,prediction
AP,2020-10-18,49149,98,1348,prediction
AP,2020-10-19,49247,98,1351,prediction
AP,2020-10-20,49345,98,1354,prediction
AP,2020-10-21,49443,98,1357,prediction
AP,2020-10-22,49541,98,1359,prediction
AP,2020-10-23,49640,99,1362,prediction
AP,2020-10-24,49739,99,1365,prediction
AP,2020-10-25,49838,99,1368,prediction
AP,2020-10-26,49937,99,1371,prediction
AP,2020-10-27,50036,99,1373,prediction
AP,2020-10-28,50136,100,1376,prediction
AP,2020-10-29,50236,100,1379,prediction
AP,2020-10-30,50336,100,1382,prediction
AP,2020-10-31,50436,100,1385,prediction
AP,2020-11-01,50536,100,1387,prediction
BA,2020-03-06,1,1,1,real
BA,2020-03-07,2,1,2,real
BA,2020-03-08,2,0,2,real
BA,2020-03-09,2,0,2,real
BA,2020-03-10,2,0,2,real
BA,2020-03-11,3,1,3,real
BA,2020-03-12,3,0,3,real
BA,2020-03-13,7,4,7,real
BA,2020-03-14,9,2,9,real
BA,2020-03-15,9,0,9,real
BA,2020-03-16,10,1,10,real
BA,2020-03-17,14,4,14,real
BA,2020-03-18,27,13,27,real
BA,2020-03-19,31,4,31,real
BA,2020-03-20,34,3,33,real
BA,2020-03-21,41,7,39,real
BA,2020-03-22,55,14,53,real
BA,2020-03-23,63,8,61,real
BA,2020-03-24,79,16,77,real
BA,2020-03-25,91,12,88,real
BA,2020-03-26,104,13,101,real
BA,2020-03-27,123,19,116,real
BA,2020-03-28,128,5,119,real
BA,2020-03-29,157,29,148,real
BA,2020-03-30,177,20,167,real
BA,2020-03-31,218,41,204,real
BA,2020-04-01,246,28,219,real
BA,2020-04-02,267,21,236,real
BA,2020-04-03,290,23,256,real
BA,2020-04-04,336,46,295,real
BA,2020-04-05,401,65,346,real
BA,2020-04-06,437,36,374,real
BA,2020-04-07,462,25,383,real
BA,2020-04-08,515,53,424,real
BA,2020-04-09,568,53,464,real
BA,2020-04-10,616,48,493,real
BA,2020-04-11,640,24,512,real
BA,2020-04-12,674,34,517,real
BA,2020-04-13,723,49,546,real
BA,2020-04-14,776,53,558,real
BA,2020-04-15,882,106,636,real
BA,2020-04-16,962,80,695,real
BA,2020-04-17,1065,103,775,real
BA,2020-04-18,1200,135,864,real
BA,2020-04-19,1248,48,847,real
BA,2020-04-20,1372,124,935,real
BA,2020-04-21,1504,132,1042,real
BA,2020-04-22,1645,141,1130,real
BA,2020-04-23,1845,200,1277,real
BA,2020-04-24,1979,134,1363,real
BA,2020-04-25,2116,137,1476,real
BA,2020-04-26,2248,132,1574,real
BA,2020-04-27,2356,108,1633,real
BA,2020-04-28,2564,208,1788,real
BA,2020-04-29,2676,112,1794,real
BA,2020-04-30,2861,185,1899,real
BA,2020-05-01,3140,279,2075,real
BA,2020-05-02,3315,175,2115,real
BA,2020-05-03,3567,252,2319,real
BA,2020-05-04,3735,168,2363,real
BA,2020-05-05,4040,305,2536,real
BA,2020-05-06,4301,261,2656,real
BA,2020-05-07,4528,227,2683,real
BA,2020-05-08,4819,291,2840,real
BA,2020-05-09,5175,356,3059,real
BA,2020-05-10,5559,384,3311,real
BA,2020-05-11,5808,249,3452,real
BA,2020-05-12,6205,397,3641,real
BA,2020-05-13,6549,344,3873,real
BA,2020-05-14,6956,407,4095,real
BA,2020-05-15,8130,1174,4990,real
BA,2020-05-16,8316,186,5001,real
BA,2020-05-17,8444,128,4877,real
BA,2020-05-18,8582,138,4847,real
BA,2020-05-19,8637,55,4597,real
BA,2020-05-20,8909,272,4608,real
BA,2020-05-21,8909,0,4381,real
BA,2020-05-22,11086,2177,6267,real
BA,2020-05-23,11258,172,6083,real
BA,2020-05-24,13900,2642,8341,real
BA,2020-05-25,14205,305,8397,real
BA,2020-05-26,14567,362,8362,real
BA,2020-05-27,15070,503,8521,real
BA,2020-05-28,15286,216,8330,real
BA,2020-05-29,16917,1631,8787,real
BA,2020-05-30,17626,709,9310,real
BA,2020-05-31,18392,766,9948,real
BA,2020-06-01,18898,506,10316,real
BA,2020-06-02,21430,2532,12793,real
BA,2020-06-03,22451,1021,13542,real
BA,2020-06-04,23463,1012,14554,real
BA,2020-06-05,26419,2956,15333,real
BA,2020-06-06,26419,0,15161,real
BA,2020-06-07,28250,1831,14350,real
BA,2020-06-08,28250,0,14045,real
BA,2020-06-09,30481,2231,15914,real
BA,2020-06-10,32685,2204,17615,real
BA,2020-06-11,33891,1206,18605,real
BA,2020-06-12,34665,774,17748,real
BA,2020-06-13,35788,1123,18162,real
BA,2020-06-14,36402,614,18010,real
BA,2020-06-15,37621,1219,18723,real
BA,2020-06-16,39207,1586,17777,real
BA,2020-06-17,40927,1720,18476,real
BA,2020-06-18,41578,651,18115,real
BA,2020-06-19,43923,2345,17504,real
BA,2020-06-20,45305,1382,18886,real
BA,2020-06-21,46280,975,18030,real
BA,2020-06-22,47087,807,18837,real
BA,2020-06-23,49085,1998,18604,real
BA,2020-06-24,51932,2847,19247,real
BA,2020-06-25,54292,2360,20401,real
BA,2020-06-26,56420,2128,21755,real
BA,2020-06-27,65244,8824,29456,real
BA,2020-06-28,68495,3251,32093,real
BA,2020-06-29,69467,972,31846,real
BA,2020-06-30,73307,3840,34100,real
BA,2020-07-01,76485,3178,35558,real
BA,2020-07-02,79349,2864,37771,real
BA,2020-07-03,82314,2965,38391,real
BA,2020-07-04,85485,3171,40180,real
BA,2020-07-05,87048,1563,40768,real
BA,2020-07-06,88279,1231,41192,real
BA,2020-07-07,91954,3675,42869,real
BA,2020-07-08,95536,3582,43604,real
BA,2020-07-09,98319,2783,44027,real
BA,2020-07-10,101186,2867,44766,real
BA,2020-07-11,104188,3002,38944,real
BA,2020-07-12,105763,1575,37268,real
BA,2020-07-13,106891,1128,37424,real
BA,2020-07-14,110029,3138,36722,real
BA,2020-07-15,112993,2964,36508,real
BA,2020-07-16,116373,3380,37024,real
BA,2020-07-17,118657,2284,36343,real
BA,2020-07-18,120238,1581,34753,real
BA,2020-07-19,122169,1931,35121,real
BA,2020-07-20,123292,1123,35013,real
BA,2020-07-21,126844,3552,34890,real
BA,2020-07-22,133245,6401,37709,real
BA,2020-07-23,138358,5113,40039,real
BA,2020-07-24,142767,4409,41581,real
BA,2020-07-25,146399,3632,42211,real
BA,2020-07-26,148179,1780,42416,real
BA,2020-07-27,149109,930,42218,real
BA,2020-07-28,153313,4204,43284,real
BA,2020-07-29,157334,4021,44341,real
BA,2020-07-30,161630,4296,45257,real
BA,2020-07-31,166154,4524,47497,real
BA,2020-08-01,168926,2772,48688,real
BA,2020-08-02,170476,1550,48307,real
BA,2020-08-03,171391,915,48099,real
BA,2020-08-04,175390,3999,48546,real
BA,2020-08-05,179738,4348,46493,real
BA,2020-08-06,183691,3953,45333,real
BA,2020-08-07,187893,4202,45126,real
BA,2020-08-08,191401,3508,45002,real
BA,2020-08-09,192244,843,44065,real
BA,2020-08-10,194097,1853,44988,real
BA,2020-08-11,198767,4670,45454,real
BA,2020-08-12,203020,4253,45686,real
BA,2020-08-13,203020,0,41390,real
BA,2020-08-14,210993,7973,44839,real
BA,2020-08-15,214379,3386,45453,real
BA,2020-08-16,216030,1651,45554,real
BA,2020-08-17,217115,1085,45724,real
BA,2020-08-18,221041,3926,45651,real
BA,2020-08-19,224659,3618,44921,real
BA,2020-08-20,228596,3937,44905,real
BA,2020-08-21,229743,1147,41850,real
BA,2020-08-22,234204,4461,42803,real
BA,2020-08-23,236050,1846,43806,real
BA,2020-08-24,237208,1158,43111,real
BA,2020-08-25,240939,3731,42172,real
BA,2020-08-26,245021,4082,42001,real
BA,2020-08-27,247853,2832,44833,real
BA,2020-08-28,250977,3124,39984,real
BA,2020-08-29,254790,3813,40411,real
BA,2020-08-30,256062,1272,40032,real
BA,2020-08-31,256727,665,39612,real
BA,2020-09-01,259418,2691,38377,real
BA,2020-09-02,262299,2881,37640,real
BA,2020-09-03,265739,3440,37143,real
BA,2020-09-04,268137,2398,38394,real
BA,2020-09-05,270177,2040,35973,real
BA,2020-09-06,271225,1048,35175,real
BA,2020-09-07,271963,738,34755,real
BA,2020-09-08,272814,851,31875,real
BA,2020-09-09,275088,2274,30067,real
BA,2020-09-10,275088,0,27235,real
BA,2020-09-11,279509,4421,28532,real
BA,2020-09-12,280307,798,25517,prediction
BA,2020-09-13,281088,781,25026,prediction
BA,2020-09-14,281650,562,24923,prediction
BA,2020-09-15,282213,563,22795,prediction
BA,2020-09-16,282777,564,20478,prediction
BA,2020-09-17,283342,565,17603,prediction
BA,2020-09-18,283908,566,15771,prediction
BA,2020-09-19,284475,567,14298,prediction
BA,2020-09-20,285043,568,13818,prediction
BA,2020-09-21,285613,570,13650,prediction
BA,2020-09-22,286184,571,13370,prediction
BA,2020-09-23,286756,572,11668,prediction
BA,2020-09-24,287329,573,12241,prediction
BA,2020-09-25,287903,574,8394,prediction
BA,2020-09-26,288478,575,8171,prediction
BA,2020-09-27,289054,576,7966,prediction
BA,2020-09-28,289632,578,7982,prediction
BA,2020-09-29,290211,579,7998,prediction
BA,2020-09-30,290791,580,8014,prediction
BA,2020-10-01,291372,581,8030,prediction
BA,2020-10-02,291954,582,8046,prediction
BA,2020-10-03,292537,583,8062,prediction
BA,2020-10-04,293122,585,8079,prediction
BA,2020-10-05,293708,586,8095,prediction
BA,2020-10-06,294295,587,8111,prediction
BA,2020-10-07,294883,588,8127,prediction
BA,2020-10-08,295472,589,8143,prediction
BA,2020-10-09,296062,590,8159,prediction
BA,2020-10-10,296654,592,8176,prediction
BA,2020-10-11,297247,593,8193,prediction
BA,2020-10-12,297841,594,8209,prediction
BA,2020-10-13,298436,595,8225,prediction
BA,2020-10-14,299032,596,8241,prediction
BA,2020-10-15,299630,598,8258,prediction
BA,2020-10-16,300229,599,8275,prediction
BA,2020-10-17,300829,600,8292,prediction
BA,2020-10-18,301430,601,8308,prediction
BA,2020-10-19,302032,602,8324,prediction
BA,2020-10-20,302636,604,8341,prediction
BA,2020-10-21,303241,605,8358,prediction
BA,2020-10-22,303847,606,8375,prediction
BA,2020-10-23,304454,607,8392,prediction
BA,2020-10-24,305062,608,8408,prediction
BA,2020-10-25,305672,610,8425,prediction
BA,2020-10-26,306283,611,8442,prediction
BA,2020-10-27,306895,612,8459,prediction
BA,2020-10-28,307508,613,8476,prediction
BA,2020-10-29,308123,615,8493,prediction
BA,2020-10-30,308739,616,8510,prediction
BA,2020-10-31,309356,617,8527,prediction
BA,2020-11-01,309974,618,8544,prediction
CE,2020-03-15,3,3,3,real
CE,2020-03-16,9,6,9,real
CE,2020-03-17,11,2,11,real
CE,2020-03-18,20,9,20,real
CE,2020-03-19,24,4,24,real
CE,2020-03-20,68,44,68,real
CE,2020-03-21,84,16,84,real
CE,2020-03-22,125,41,125,real
CE,2020-03-23,164,39,164,real
CE,2020-03-24,185,21,185,real
CE,2020-03-25,211,26,211,real
CE,2020-03-26,235,24,235,real
CE,2020-03-27,282,47,282,real
CE,2020-03-28,322,40,322,real
CE,2020-03-29,359,37,356,real
CE,2020-03-30,382,23,373,real
CE,2020-03-31,401,19,390,real
CE,2020-04-01,445,44,425,real
CE,2020-04-02,563,118,539,real
CE,2020-04-03,658,95,590,real
CE,2020-04-04,746,88,662,real
CE,2020-04-05,826,80,701,real
CE,2020-04-06,1048,222,884,real
CE,2020-04-07,1191,143,1006,real
CE,2020-04-08,1396,205,1185,real
CE,2020-04-09,1447,51,1212,real
CE,2020-04-10,1559,112,1277,real
CE,2020-04-11,1666,107,1344,real
CE,2020-04-12,1745,79,1386,real
CE,2020-04-13,1935,190,1553,real
CE,2020-04-14,2069,134,1668,real
CE,2020-04-15,2281,212,1836,real
CE,2020-04-16,2413,132,1850,real
CE,2020-04-17,2748,335,2090,real
CE,2020-04-18,3063,315,2317,real
CE,2020-04-19,3309,246,2483,real
CE,2020-04-20,3488,179,2440,real
CE,2020-04-21,3689,201,2498,real
CE,2020-04-22,4115,426,2719,real
CE,2020-04-23,4699,584,3252,real
CE,2020-04-24,5099,400,3540,real
CE,2020-04-25,5677,578,4011,real
CE,2020-04-26,6259,582,4514,real
CE,2020-04-27,6781,522,4846,real
CE,2020-04-28,6985,204,4916,real
CE,2020-04-29,7413,428,5132,real
CE,2020-04-30,7861,448,5448,real
CE,2020-05-01,8000,139,5252,real
CE,2020-05-02,8311,311,5248,real
CE,2020-05-03,8385,74,5076,real
CE,2020-05-04,11040,2655,7552,real
CE,2020-05-05,11470,430,7781,real
CE,2020-05-06,12310,840,8195,real
CE,2020-05-07,13888,1578,9189,real
CE,2020-05-08,15134,1246,10035,real
CE,2020-05-09,15879,745,10202,real
CE,2020-05-10,16692,813,10433,real
CE,2020-05-11,17599,907,10818,real
CE,2020-05-12,18412,813,11427,real
CE,2020-05-13,19156,744,11743,real
CE,2020-05-14,21077,1921,13216,real
CE,2020-05-15,23059,1982,15059,real
CE,2020-05-16,23795,736,15484,real
CE,2020-05-17,24255,460,15870,real
CE,2020-05-18,26363,2108,15323,real
CE,2020-05-19,28112,1749,16642,real
CE,2020-05-20,28119,7,15809,real
CE,2020-05-21,28119,0,14231,real
CE,2020-05-22,28119,0,12985,real
CE,2020-05-23,28119,0,12240,real
CE,2020-05-24,35595,7476,18903,real
CE,2020-05-25,36185,590,18586,real
CE,2020-05-26,37021,836,18609,real
CE,2020-05-27,37275,254,18119,real
CE,2020-05-28,37821,546,16744,real
CE,2020-05-29,38395,574,15336,real
CE,2020-05-30,47822,9427,24027,real
CE,2020-05-31,48489,667,24234,real
CE,2020-06-01,50504,2015,24141,real
CE,2020-06-02,54683,4179,26571,real
CE,2020-06-03,56056,1373,27937,real
CE,2020-06-04,53295,-2761,25176,real
CE,2020-06-05,62176,8881,34057,real
CE,2020-06-06,62176,0,34057,real
CE,2020-06-07,63575,1399,27980,real
CE,2020-06-08,66218,2643,30033,real
CE,2020-06-09,69023,2805,32002,real
CE,2020-06-10,71947,2924,34672,real
CE,2020-06-11,74692,2745,36871,real
CE,2020-06-12,75784,1092,37389,real
CE,2020-06-13,75784,0,27962,real
CE,2020-06-14,76833,1049,28344,real
CE,2020-06-15,79462,2629,28958,real
CE,2020-06-16,82169,2707,27486,real
CE,2020-06-17,85606,3437,29550,real
CE,2020-06-18,88132,2526,34837,real
CE,2020-06-19,90441,2309,28265,real
CE,2020-06-20,92397,1956,30221,real
CE,2020-06-21,92866,469,29291,real
CE,2020-06-22,94708,1842,28490,real
CE,2020-06-23,98055,3347,29032,real
CE,2020-06-24,99578,1523,27631,real
CE,2020-06-25,103118,3540,28426,real
CE,2020-06-26,105270,2152,29486,real
CE,2020-06-27,107064,1794,31280,real
CE,2020-06-28,107593,529,30760,real
CE,2020-06-29,108225,632,28763,real
CE,2020-06-30,110483,2258,28314,real
CE,2020-07-01,114038,3555,28432,real
CE,2020-07-02,116519,2481,28387,real
CE,2020-07-03,118311,1792,27870,real
CE,2020-07-04,121464,3153,29067,real
CE,2020-07-05,121986,522,29120,real
CE,2020-07-06,123394,1408,28686,real
CE,2020-07-07,126142,2748,28087,real
CE,2020-07-08,129598,3456,30020,real
CE,2020-07-09,131324,1726,28206,real
CE,2020-07-10,134610,3286,29340,real
CE,2020-07-11,136001,1391,28937,real
CE,2020-07-12,136790,789,29197,real
CE,2020-07-13,137234,444,29009,real
CE,2020-07-14,139437,2203,28954,real
CE,2020-07-15,141832,2395,27794,real
CE,2020-07-16,144058,2226,27539,real
CE,2020-07-17,146064,2006,27753,real
CE,2020-07-18,142267,-3797,20803,real
CE,2020-07-19,147378,5111,25392,real
CE,2020-07-20,147818,440,24424,real
CE,2020-07-21,151072,3254,24930,real
CE,2020-07-22,154381,3309,24783,real
CE,2020-07-23,156265,1884,24941,real
CE,2020-07-24,159953,3688,25343,real
CE,2020-07-25,161844,1891,25843,real
CE,2020-07-26,162086,242,25296,real
CE,2020-07-27,162429,343,25195,real
CE,2020-07-28,165703,3274,26266,real
CE,2020-07-29,169138,3435,27306,real
CE,2020-07-30,171565,2427,27507,real
CE,2020-07-31,174662,3097,28598,real
CE,2020-08-01,174792,130,32525,real
